speed;angleToTrack;trackPos;lateralSpeed;RPM;gear_presente;trackEdge0;trackEdge1;trackEdge2;trackEdge3;trackEdge4;trackEdge5;trackEdge6;trackEdge7;trackEdge8;trackEdge9;trackEdge10;trackEdge11;trackEdge12;trackEdge13;trackEdge14;trackEdge15;trackEdge16;trackEdge17;trackEdge18;accelerate;brake;clutch;gear_futura;steering
257.1100;0.0177;0.5583;-0.0937;19424.8000;4;2.4297;2.4749;2.6024;2.8346;3.2196;3.8614;5.0131;7.4672;15.5536;200.0000;44.8606;23.9005;16.6340;13.0602;11.0262;9.7980;9.0638;8.6772;8.5720;1.0000;0.0000;0.0000;4;0.0093
257.5860;0.0171;0.5532;-0.1474;19457.9000;4;2.4579;2.5033;2.6320;2.8663;3.2551;3.9031;5.0654;7.5397;15.6702;200.0000;44.8616;23.8619;16.5971;13.0269;10.9957;9.7692;9.0359;8.6495;8.5437;1.0000;0.0000;0.0000;4;0.0124
258.0570;0.0162;0.5482;-0.2009;19492.0000;4;2.4852;2.5308;2.6604;2.8968;3.2890;3.9426;5.1142;7.6055;15.7632;200.0000;44.9078;23.8365;16.5666;12.9974;10.9678;9.7424;9.0096;8.6230;8.5163;1.0000;0.0000;0.0000;4;0.0198
258.5240;0.0152;0.5434;-0.2673;19525.1000;4;2.5115;2.5571;2.6875;2.9257;3.3208;3.9792;5.1586;7.6625;15.8243;200.0000;45.0184;23.8294;16.5449;12.9732;10.9433;9.7180;8.9850;8.5977;8.4898;1.0000;0.0000;0.0000;5;0.0198
258.9850;0.0137;0.5389;-0.3408;19558.2000;4;2.5363;2.5816;2.7125;2.9519;3.3493;4.0111;5.1955;7.7049;15.8332;200.0000;45.2394;23.8535;16.5380;12.9578;10.9247;9.6978;8.9634;8.5747;8.4648;1.0000;0.0000;0.0000;5;0.0198
258.8600;0.0118;0.5348;-0.4674;17520.2000;5;2.5590;2.6039;2.7350;2.9752;3.3740;4.0379;5.2249;7.7329;15.7944;200.0000;45.5633;23.9065;16.5452;12.9508;10.9118;9.6817;8.9451;8.5542;8.4418;1.0000;0.0000;0.0000;5;0.0198
258.3990;0.0098;0.5310;-0.5921;17477.1000;5;2.5795;2.6238;2.7548;2.9954;3.3951;4.0602;5.2477;7.7498;15.7253;200.0000;45.9505;23.9783;16.5620;12.9501;10.9036;9.6693;8.9298;8.5363;8.4211;1.0000;0.0000;0.0000;5;0.0198
257.8940;0.0076;0.5278;-0.7037;17160.0000;5;2.5972;2.6409;2.7716;3.0123;3.4122;4.0776;5.2638;7.7559;15.6311;200.0000;46.3907;24.0661;16.5877;12.9555;10.8999;9.6606;8.9177;8.5213;8.4031;1.0000;0.0000;0.0000;5;0.0198
258.0240;0.0055;0.5251;-0.7873;17500.5000;5;2.6122;2.6551;2.7854;3.0259;3.4257;4.0906;5.2744;7.7542;15.5249;200.0000;46.8506;24.1615;16.6184;12.9648;10.8996;9.6551;8.9085;8.5091;8.3879;1.0000;0.0000;0.0000;5;0.0198
258.4440;0.0035;0.5229;-0.8150;17525.1000;5;2.6243;2.6664;2.7963;3.0364;3.4359;4.0998;5.2807;7.7477;15.4201;200.0000;47.2912;24.2548;16.6502;12.9760;10.9016;9.6519;8.9019;8.4997;8.3758;1.0000;0.0000;0.0000;5;0.0198
258.8590;0.0017;0.5212;-0.8078;17548.8000;5;2.6334;2.6749;2.8042;3.0438;3.4426;4.1052;5.2824;7.7358;15.3131;200.0000;47.7206;24.3484;16.6840;12.9897;10.9062;9.6514;8.8980;8.4931;8.3666;1.0000;0.0000;0.0000;5;0.0141
259.2720;-0.0000;0.5200;-0.7806;17572.5000;5;2.6398;2.6805;2.8092;3.0481;3.4460;4.1067;5.2795;7.7181;15.2016;200.0000;48.1455;24.4439;16.7205;13.0063;10.9135;9.6536;8.8968;8.4892;8.3602;1.0000;0.0000;0.0000;5;0.0124
259.6840;-0.0014;0.5194;-0.7456;17598.6000;5;2.6434;2.6836;2.8117;3.0499;3.4467;4.1057;5.2742;7.6995;15.1040;200.0000;48.5055;24.5265;16.7534;13.0221;10.9215;9.6571;8.8974;8.4876;8.3566;1.0000;0.0000;0.0000;5;0.0093
260.0930;-0.0024;0.5191;-0.6557;17625.6000;5;2.6448;2.6845;2.8121;3.0497;3.4456;4.1028;5.2677;7.6821;15.0260;194.9240;48.7803;24.5914;16.7803;13.0358;10.9290;9.6612;8.8993;8.4877;8.3553;1.0000;0.0000;0.0000;5;0.0093
260.5010;-0.0031;0.5193;-0.5594;17653.7000;5;2.6441;2.6834;2.8105;3.0476;3.4425;4.0981;5.2594;7.6644;14.9595;190.4780;48.9949;24.6444;16.8036;13.0486;10.9369;9.6662;8.9025;8.4896;8.3560;1.0000;0.0000;0.0000;5;0.0066
260.9080;-0.0038;0.5197;-0.4621;17682.5000;5;2.6417;2.6807;2.8074;3.0438;3.4377;4.0914;5.2492;7.6447;14.8944;186.5000;49.1866;24.6942;16.8267;13.0620;10.9457;9.6725;8.9070;8.4929;8.3583;1.0000;0.0000;0.0000;5;0.0044
261.3140;-0.0043;0.5204;-0.4009;17709.6000;5;2.6380;2.6766;2.8028;3.0384;3.4311;4.0828;5.2365;7.6219;14.8262;182.7710;49.3720;24.7446;16.8511;13.0769;10.9559;9.6801;8.9129;8.4977;8.3621;1.0000;0.0000;0.0000;5;0.0035
261.7180;-0.0048;0.5213;-0.3415;17736.8000;5;2.6328;2.6712;2.7970;3.0318;3.4233;4.0729;5.2227;7.5987;14.7638;179.6490;49.5206;24.7881;16.8735;13.0914;10.9665;9.6883;8.9197;8.5035;8.3673;1.0000;0.0000;0.0000;5;0.0020
262.1220;-0.0050;0.5224;-0.2763;17763.2000;5;2.6270;2.6652;2.7905;3.0246;3.4149;4.0625;5.2086;7.5762;14.7091;177.0670;49.6333;24.8241;16.8933;13.1048;10.9767;9.6966;8.9269;8.5099;8.3732;1.0000;0.0000;0.0000;5;0.0014
262.5250;-0.0052;0.5236;-0.2161;17789.5000;5;2.6203;2.6583;2.7832;3.0166;3.4057;4.0514;5.1940;7.5538;14.6594;174.9380;49.7166;24.8544;16.9113;13.1177;10.9868;9.7052;8.9345;8.5169;8.3799;1.0000;0.0000;0.0000;5;0.0005
262.9260;-0.0052;0.5249;-0.1571;17815.7000;5;2.6133;2.6512;2.7758;3.0085;3.3965;4.0404;5.1797;7.5326;14.6159;173.1450;49.7745;24.8790;16.9270;13.1294;10.9965;9.7136;8.9421;8.5241;8.3868;1.0000;0.0000;0.0000;5;0.0000
263.3270;-0.0052;0.5263;-0.1075;17841.5000;5;2.6053;2.6430;2.7672;2.9993;3.3861;4.0280;5.1638;7.5095;14.5716;171.5850;49.8196;24.9023;16.9430;13.1419;11.0070;9.7229;8.9507;8.5323;8.3949;1.0000;0.0000;0.0000;5;0.0000
263.7250;-0.0052;0.5278;-0.0656;17867.7000;5;2.5972;2.6349;2.7587;2.9901;3.3758;4.0158;5.1484;7.4875;14.5312;170.1990;49.8502;24.9221;16.9575;13.1536;11.0170;9.7319;8.9591;8.5404;8.4029;1.0000;0.0000;0.0000;5;-0.0009
264.1220;-0.0051;0.5293;-0.0329;17893.7000;5;2.5891;2.6267;2.7502;2.9809;3.3655;4.0037;5.1330;7.4657;14.4916;168.8310;49.8781;24.9412;16.9717;13.1651;11.0269;9.7408;8.9674;8.5484;8.4110;1.0000;0.0000;0.0000;5;-0.0014
264.5180;-0.0050;0.5307;-0.0115;17920.0000;5;2.5811;2.6186;2.7417;2.9718;3.3553;3.9917;5.1178;7.4443;14.4538;167.5490;49.8990;24.9587;16.9853;13.1763;11.0366;9.7496;8.9757;8.5565;8.4191;1.0000;0.0000;0.0000;5;-0.0014
264.9120;-0.0049;0.5322;0.0102;17946.3000;5;2.5730;2.6105;2.7333;2.9628;3.3452;3.9799;5.1031;7.4239;14.4200;166.4280;49.9053;24.9727;16.9973;13.1866;11.0458;9.7582;8.9838;8.5644;8.4271;1.0000;0.0000;0.0000;5;-0.0014
265.3050;-0.0047;0.5336;0.0310;17972.3000;5;2.5650;2.6024;2.7249;2.9538;3.3352;3.9682;5.0886;7.4040;14.3881;165.3850;49.9045;24.9849;17.0086;13.1966;11.0548;9.7665;8.9919;8.5724;8.4352;1.0000;0.0000;0.0000;5;-0.0014
265.6960;-0.0045;0.5351;0.0454;17998.4000;5;2.5569;2.5943;2.7165;2.9448;3.3252;3.9565;5.0740;7.3840;14.3557;164.3200;49.9050;24.9975;17.0200;13.2066;11.0639;9.7749;8.9999;8.5803;8.4432;1.0000;0.0000;0.0000;5;-0.0014
266.0870;-0.0044;0.5366;0.0540;18024.2000;5;2.5489;2.5862;2.7081;2.9357;3.3151;3.9447;5.0593;7.3637;14.3225;163.1960;49.9087;25.0108;17.0317;13.2168;11.0730;9.7834;9.0080;8.5883;8.4513;1.0000;0.0000;0.0000;5;-0.0014
266.4750;-0.0042;0.5379;0.0582;18049.9000;5;2.5417;2.5789;2.7006;2.9277;3.3061;3.9342;5.0463;7.3458;14.2933;162.0480;49.9097;25.0222;17.0420;13.2258;11.0811;9.7909;9.0152;8.5954;8.4585;1.0000;0.0000;0.0000;5;-0.0014
266.8630;-0.0041;0.5391;0.0594;18075.5000;5;2.5349;2.5722;2.6936;2.9202;3.2978;3.9245;5.0341;7.3291;14.2663;160.8860;49.9097;25.0325;17.0514;13.2341;11.0886;9.7979;9.0219;8.6020;8.4652;1.0000;0.0000;0.0000;5;-0.0014
267.2490;-0.0040;0.5403;0.0591;18101.0000;5;2.5282;2.5654;2.6866;2.9127;3.2894;3.9147;5.0219;7.3122;14.2388;159.6810;49.9115;25.0433;17.0611;13.2426;11.0962;9.8050;9.0286;8.6086;8.4719;1.0000;0.0000;0.0000;5;-0.0027
267.6340;-0.0038;0.5415;0.0587;18126.4000;5;2.5215;2.5587;2.6796;2.9051;3.2810;3.9049;5.0097;7.2954;14.2111;158.4680;49.9140;25.0542;17.0708;13.2510;11.1038;9.8120;9.0354;8.6152;8.4786;1.0000;0.0000;0.0000;5;-0.0045
268.0180;-0.0037;0.5428;0.0599;18151.8000;5;2.5148;2.5519;2.6726;2.8977;3.2728;3.8954;4.9980;7.2797;14.1883;157.4520;49.8981;25.0607;17.0786;13.2585;11.1108;9.8187;9.0419;8.6217;8.4853;1.0000;0.0000;0.0000;5;-0.0045
268.4000;-0.0033;0.5439;0.0774;18177.0000;5;2.5084;2.5457;2.6662;2.8910;3.2655;3.8871;4.9883;7.2681;14.1796;156.9210;49.8359;25.0555;17.0811;13.2629;11.1159;9.8240;9.0475;8.6277;8.4916;1.0000;0.0000;0.0000;5;-0.0045
268.7810;-0.0029;0.5449;0.1153;18202.3000;5;2.5031;2.5404;2.6609;2.8855;3.2597;3.8809;4.9815;7.2616;14.1853;156.7540;49.7361;25.0396;17.0783;13.2640;11.1186;9.8276;9.0517;8.6324;8.4970;1.0000;0.0000;0.0000;5;-0.0056
269.1600;-0.0024;0.5459;0.1498;18227.3000;5;2.4977;2.5352;2.6557;2.8801;3.2540;3.8748;4.9750;7.2556;14.1930;156.6460;49.6294;25.0219;17.0747;13.2647;11.1211;9.8311;9.0558;8.6371;8.5023;1.0000;0.0000;0.0000;5;-0.0056
269.5390;-0.0018;0.5467;0.1740;18252.2000;5;2.4934;2.5311;2.6517;2.8761;3.2499;3.8706;4.9710;7.2535;14.2105;156.6610;49.5050;24.9982;17.0677;13.2631;11.1218;9.8331;9.0586;8.6406;8.5066;1.0000;0.0000;0.0000;5;-0.0056
269.9150;-0.0013;0.5474;0.1995;18277.4000;5;2.4894;2.5272;2.6479;2.8724;3.2462;3.8669;4.9677;7.2529;14.2323;156.7730;49.3695;24.9713;17.0591;13.2604;11.1218;9.8345;9.0611;8.6439;8.5106;1.0000;0.0000;0.0000;5;-0.0056
270.2910;-0.0007;0.5479;0.2177;18302.1000;5;2.4867;2.5247;2.6456;2.8702;3.2442;3.8653;4.9672;7.2562;14.2619;156.8720;49.2278;24.9407;17.0479;13.2558;11.1201;9.8344;9.0621;8.6457;8.5133;1.0000;0.0000;0.0000;5;-0.0056
270.6650;-0.0002;0.5483;0.2287;18327.0000;5;2.4845;2.5228;2.6438;2.8686;3.2428;3.8644;4.9675;7.2607;14.2934;156.9110;49.0878;24.9097;17.0362;13.2505;11.1178;9.8339;9.0626;8.6471;8.5155;1.0000;0.0000;0.0000;5;-0.0056
271.0380;0.0004;0.5485;0.2342;18351.5000;5;2.4832;2.5216;2.6429;2.8679;3.2425;3.8648;4.9694;7.2675;14.3292;156.9070;48.9467;24.8770;17.0231;13.2442;11.1146;9.8324;9.0623;8.6477;8.5169;1.0000;0.0000;0.0000;5;-0.0056
271.4100;0.0009;0.5486;0.2358;18376.2000;5;2.4828;2.5215;2.6430;2.8684;3.2435;3.8666;4.9732;7.2769;14.3701;156.8650;48.8031;24.8421;17.0083;13.2364;11.1102;9.8298;9.0609;8.6473;8.5172;1.0000;0.0000;0.0000;5;-0.0036
271.7800;0.0014;0.5485;0.2358;18400.7000;5;2.4830;2.5220;2.6438;2.8695;3.2452;3.8694;4.9782;7.2881;14.4144;156.7960;48.6586;24.8060;16.9925;13.2279;11.1050;9.8266;9.0589;8.6462;8.5170;1.0000;0.0000;0.0000;5;-0.0020
272.1500;0.0018;0.5483;0.2333;18424.8000;5;2.4844;2.5235;2.6456;2.8718;3.2481;3.8735;4.9846;7.3006;14.4572;156.4060;48.5354;24.7734;16.9774;13.2191;11.0993;9.8226;9.0561;8.6442;8.5156;1.0000;0.0000;0.0000;5;-0.0014
272.5170;0.0021;0.5480;0.2066;18449.5000;5;2.4862;2.5255;2.6478;2.8743;3.2512;3.8775;4.9904;7.3109;14.4883;155.4890;48.4580;24.7514;16.9666;13.2124;11.0946;9.8191;9.0534;8.6420;8.5138;1.0000;0.0000;0.0000;5;-0.0014
272.8840;0.0022;0.5475;0.1605;18473.5000;5;2.4889;2.5283;2.6507;2.8776;3.2550;3.8821;4.9967;7.3210;14.5127;154.1360;48.4142;24.7365;16.9581;13.2066;11.0902;9.8154;9.0502;8.6391;8.5111;1.0000;0.0000;0.0000;5;-0.0014
273.2490;0.0022;0.5470;0.1143;18497.9000;5;2.4916;2.5310;2.6537;2.8808;3.2586;3.8866;5.0025;7.3299;14.5326;152.5970;48.3852;24.7253;16.9513;13.2016;11.0862;9.8121;9.0471;8.6363;8.5084;1.0000;0.0000;0.0000;5;-0.0014
273.6140;0.0023;0.5465;0.0824;18521.8000;5;2.4943;2.5338;2.6566;2.8840;3.2623;3.8910;5.0084;7.3389;14.5529;151.0780;48.3556;24.7137;16.9443;13.1966;11.0822;9.8086;9.0441;8.6335;8.5058;1.0000;0.0000;0.0000;5;-0.0014
273.9770;0.0024;0.5458;0.0649;18545.8000;5;2.4982;2.5378;2.6608;2.8886;3.2676;3.8975;5.0170;7.3521;14.5825;149.6550;48.3180;24.6969;16.9342;13.1893;11.0764;9.8037;9.0397;8.6294;8.5019;1.0000;0.0000;0.0000;5;-0.0014
274.3390;0.0025;0.5451;0.0572;18569.9000;5;2.5022;2.5419;2.6652;2.8934;3.2732;3.9043;5.0260;7.3661;14.6148;148.2950;48.2822;24.6781;16.9231;13.1814;11.0701;9.7984;9.0351;8.6252;8.4978;1.0000;0.0000;0.0000;5;-0.0014
274.6990;0.0026;0.5443;0.0549;18593.3000;5;2.5062;2.5461;2.6696;2.8983;3.2788;3.9111;5.0351;7.3803;14.6483;146.9710;48.2508;24.6585;16.9116;13.1733;11.0638;9.7931;9.0304;8.6209;8.4938;1.0000;0.0000;0.0000;5;-0.0014
275.0580;0.0027;0.5436;0.0556;18617.6000;5;2.5103;2.5502;2.6740;2.9032;3.2844;3.9180;5.0443;7.3948;14.6826;145.6570;48.2262;24.6383;16.8999;13.1651;11.0574;9.7878;9.0257;8.6166;8.4898;1.0000;0.0000;0.0000;5;-0.0014
275.4170;0.0029;0.5429;0.0572;18640.9000;5;2.5143;2.5544;2.6784;2.9080;3.2901;3.9249;5.0536;7.4094;14.7173;144.3560;48.2095;24.6177;16.8881;13.1568;11.0509;9.7824;9.0210;8.6123;8.4858;1.0000;0.0000;0.0000;5;-0.0020
275.7730;0.0030;0.5421;0.0582;18664.9000;5;2.5183;2.5585;2.6829;2.9129;3.2957;3.9318;5.0628;7.4240;14.7523;143.0640;48.2003;24.5971;16.8762;13.1484;11.0444;9.7770;9.0163;8.6080;8.4817;1.0000;0.0000;0.0000;5;-0.0020
276.1290;0.0031;0.5412;0.0594;18688.2000;5;2.5236;2.5639;2.6886;2.9193;3.3030;3.9408;5.0748;7.4428;14.7968;141.8490;48.1862;24.5711;16.8611;13.1378;11.0361;9.7701;9.0102;8.6025;8.4765;1.0000;0.0000;0.0000;5;-0.0020
276.4830;0.0033;0.5402;0.0677;18711.5000;5;2.5289;2.5695;2.6945;2.9258;3.3106;3.9501;5.0873;7.4626;14.8447;140.7320;48.1721;24.5428;16.8448;13.1265;11.0274;9.7628;9.0038;8.5967;8.4711;1.0000;0.0000;0.0000;5;-0.0020
276.8360;0.0035;0.5392;0.0763;18735.1000;5;2.5343;2.5750;2.7004;2.9324;3.3182;3.9594;5.0999;7.4827;14.8936;139.6300;48.1632;24.5137;16.8283;13.1150;11.0185;9.7555;8.9975;8.5910;8.4658;1.0000;0.0000;0.0000;5;-0.0020
277.1560;0.0037;0.5383;0.0811;18755.9000;5;2.5392;2.5801;2.7058;2.9383;3.3251;3.9679;5.1114;7.5009;14.9382;138.6220;48.1644;24.4874;16.8133;13.1046;11.0105;9.7488;8.9917;8.5858;8.4609;1.0000;0.0000;0.0000;5;-0.0020
277.4750;0.0039;0.5374;0.0846;18777.6000;5;2.5442;2.5852;2.7113;2.9444;3.3321;3.9766;5.1230;7.5194;14.9831;137.5950;48.1742;24.4611;16.7982;13.0941;11.0023;9.7421;8.9858;8.5804;8.4559;1.0000;0.0000;0.0000;5;-0.0014
277.7930;0.0041;0.5363;0.0858;18798.2000;5;2.5503;2.5915;2.7180;2.9518;3.3406;3.9870;5.1369;7.5411;15.0344;136.5870;48.1854;24.4317;16.7810;13.0819;10.9928;9.7340;8.9787;8.5740;8.4498;1.0000;0.0000;0.0000;5;-0.0027
278.1100;0.0042;0.5352;0.0865;18819.1000;5;2.5564;2.5978;2.7247;2.9591;3.3490;3.9972;5.1505;7.5623;15.0833;135.4730;48.2133;24.4044;16.7647;13.0702;10.9835;9.7262;8.9718;8.5676;8.4437;1.0000;0.0000;0.0000;5;-0.0045
278.4260;0.0044;0.5341;0.0797;18840.4000;5;2.5625;2.6041;2.7314;2.9665;3.3575;4.0076;5.1644;7.5840;15.1345;134.4210;48.2425;24.3753;16.7476;13.0581;10.9740;9.7182;8.9647;8.5611;8.4376;1.0000;0.0000;0.0000;5;-0.0056
278.7410;0.0047;0.5330;0.0884;18860.6000;5;2.5688;2.6105;2.7383;2.9742;3.3665;4.0188;5.1796;7.6087;15.1975;133.7460;48.2408;24.3377;16.7267;13.0439;10.9632;9.7094;8.9572;8.5544;8.4314;1.0000;0.0000;0.0000;5;-0.0067
279.0530;0.0051;0.5316;0.1194;18881.5000;5;2.5761;2.6182;2.7466;2.9835;3.3774;4.0324;5.1985;7.6399;15.2807;133.5550;48.1985;24.2890;16.6994;13.0257;10.9496;9.6985;8.9480;8.5463;8.4241;1.0000;0.0000;0.0000;5;-0.0067
279.3650;0.0057;0.5303;0.1642;18901.2000;5;2.5834;2.6259;2.7550;2.9930;3.3887;4.0467;5.2185;7.6740;15.3761;133.7720;48.1262;24.2360;16.6684;13.0055;10.9348;9.6869;8.9383;8.5380;8.4168;1.0000;0.0000;0.0000;5;-0.0067
279.6730;0.0064;0.5287;0.2134;18920.8000;5;2.5920;2.6349;2.7647;3.0040;3.4018;4.0632;5.2418;7.7134;15.4859;134.3030;48.0330;24.1778;16.6330;12.9824;10.9178;9.6734;8.9272;8.5284;8.4083;1.0000;0.0000;0.0000;5;-0.0067
279.9790;0.0070;0.5271;0.2530;18941.3000;5;2.6010;2.6444;2.7750;3.0156;3.4155;4.0806;5.2661;7.7545;15.6001;134.9110;47.9430;24.1225;16.5966;12.9584;10.9002;9.6595;8.9155;8.5183;8.3993;1.0000;0.0000;0.0000;5;-0.0067
280.2830;0.0077;0.5253;0.2771;18960.4000;5;2.6108;2.6547;2.7861;3.0281;3.4302;4.0991;5.2918;7.7976;15.7180;135.5470;47.8642;24.0693;16.5593;12.9337;10.8818;9.6447;8.9031;8.5075;8.3895;1.0000;0.0000;0.0000;5;-0.0067
280.5840;0.0083;0.5233;0.2900;18980.7000;5;2.6218;2.6661;2.7985;3.0419;3.4464;4.1194;5.3198;7.8439;15.8331;136.1740;47.7904;24.0188;16.5210;12.9075;10.8621;9.6288;8.8895;8.4955;8.3786;1.0000;0.0000;0.0000;5;-0.0067
280.8840;0.0089;0.5212;0.2950;18999.6000;5;2.6335;2.6783;2.8116;3.0566;3.4636;4.1408;5.3492;7.8922;15.9435;136.8380;47.7235;23.9707;16.4838;12.8805;10.8416;9.6121;8.8752;8.4827;8.3669;1.0000;0.0000;0.0000;5;-0.0067
281.1820;0.0094;0.5189;0.2960;19018.3000;5;2.6461;2.6914;2.8257;3.0722;3.4819;4.1635;5.3803;7.9429;16.0485;137.5470;47.6658;23.9250;16.4482;12.8524;10.8201;9.5945;8.8601;8.4692;8.3544;1.0000;0.0000;0.0000;5;-0.0067
281.4770;0.0100;0.5165;0.2950;19038.3000;5;2.6596;2.7054;2.8406;3.0889;3.5013;4.1876;5.4131;7.9962;16.1514;138.3600;47.6118;23.8803;16.4132;12.8236;10.7976;9.5759;8.8440;8.4547;8.3410;1.0000;0.0000;0.0000;5;-0.0067
281.7700;0.0106;0.5138;0.2944;19056.7000;5;2.6741;2.7204;2.8567;3.1068;3.5221;4.2134;5.4482;8.0530;16.2508;139.2630;47.5608;23.8370;16.3793;12.7950;10.7737;9.5562;8.8269;8.4392;8.3265;1.0000;0.0000;0.0000;5;-0.0067
282.0610;0.0112;0.5110;0.2927;19076.3000;5;2.6895;2.7364;2.8738;3.1257;3.5441;4.2406;5.4851;8.1089;16.3467;140.3040;47.5116;23.7952;16.3462;12.7674;10.7493;9.5355;8.8088;8.4228;8.3112;1.0000;0.0000;0.0000;5;-0.0067
282.3500;0.0117;0.5081;0.2932;19094.5000;5;2.7058;2.7532;2.8918;3.1457;3.5673;4.2691;5.5235;8.1633;16.4406;141.5530;47.4631;23.7552;16.3137;12.7401;10.7256;9.5138;8.7898;8.4056;8.2950;1.0000;0.0000;0.0000;5;-0.0067
282.6380;0.0123;0.5050;0.2922;19112.4000;5;2.7229;2.7709;2.9107;3.1666;3.5916;4.2984;5.5611;8.2159;16.5299;142.9660;47.4183;23.7152;16.2828;12.7136;10.7024;9.4926;8.7701;8.3875;8.2780;1.0000;0.0000;0.0000;5;-0.0067
282.9220;0.0129;0.5016;0.2934;19131.9000;5;2.7412;2.7898;2.9310;3.1888;3.6166;4.3286;5.5984;8.2688;16.6190;144.6610;47.3768;23.6762;16.2514;12.6882;10.6794;9.4715;8.7498;8.3681;8.2597;1.0000;0.0000;0.0000;5;-0.0067
283.2050;0.0131;0.4982;0.2921;19149.7000;5;2.7601;2.8091;2.9511;3.2105;3.6409;4.3572;5.6347;8.3189;16.7034;146.5580;47.3363;23.6395;16.2219;12.6630;10.6573;9.4513;8.7307;8.3491;8.2408;1.0000;0.0000;0.0000;5;-0.0067
283.4780;0.0127;0.4948;0.2910;19176.2000;5;2.7788;2.8279;2.9705;3.2316;3.6644;4.3845;5.6690;8.3674;16.7823;148.7320;47.3032;23.6050;16.1938;12.6387;10.6359;9.4316;8.7119;8.3307;8.2222;1.0000;0.0000;0.0000;5;-0.0067
283.7600;0.0124;0.4915;0.2934;19191.8000;5;2.7968;2.8459;2.9896;3.2519;3.6872;4.4112;5.7028;8.4136;16.8574;151.4360;47.2766;23.5719;16.1667;12.6158;10.6154;9.4123;8.6937;8.3129;8.2042;1.0000;0.0000;0.0000;5;-0.0067
284.0400;0.0121;0.4883;0.2902;19207.6000;5;2.8146;2.8640;3.0082;3.2719;3.7096;4.4375;5.7352;8.4593;16.9303;154.4980;47.2549;23.5410;16.1409;12.5932;10.5952;9.3940;8.6759;8.2954;8.1863;1.0000;0.0000;0.0000;5;-0.0067
284.3030;0.0118;0.4852;0.2927;19237.8000;5;2.8318;2.8814;3.0260;3.2913;3.7313;4.4630;5.7670;8.5033;17.0001;158.6830;47.2336;23.5104;16.1152;12.5713;10.5756;9.3758;8.6586;8.2784;8.1691;1.0000;0.0000;0.0000;5;-0.0067
284.5840;0.0114;0.4822;0.2938;19248.8000;5;2.8483;2.8978;3.0433;3.3097;3.7518;4.4868;5.7973;8.5441;17.0647;164.3840;47.2215;23.4830;16.0911;12.5509;10.5573;9.3587;8.6422;8.2621;8.1525;1.0000;0.0000;0.0000;5;-0.0067
284.8470;0.0111;0.4792;0.2916;19275.7000;5;2.8644;2.9143;3.0603;3.3278;3.7723;4.5107;5.8266;8.5845;17.1275;174.7200;47.2065;23.4572;16.0679;12.5307;10.5391;9.3417;8.6260;8.2461;8.1362;1.0000;0.0000;0.0000;5;-0.0067
285.1250;0.0108;0.4764;0.2958;19286.2000;5;2.8801;2.9299;3.0766;3.3455;3.7918;4.5338;5.8554;8.6236;17.1893;200.0000;47.1928;23.4300;16.0452;12.5109;10.5213;9.3254;8.6103;8.2305;8.1204;1.0000;0.0000;0.0000;5;-0.0067
285.3990;0.0104;0.4736;0.2928;19299.2000;5;2.8951;2.9452;3.0924;3.3623;3.8106;4.5555;5.8826;8.6611;17.2453;200.0000;47.1829;23.4060;16.0238;12.4922;10.5046;9.3097;8.5952;8.2159;8.1055;1.0000;0.0000;0.0000;5;-0.0067
285.6620;0.0101;0.4710;0.2963;19321.0000;5;2.9098;2.9597;3.1076;3.3788;3.8288;4.5768;5.9088;8.6963;17.3001;200.0000;47.1721;23.3820;16.0034;12.4743;10.4883;9.2947;8.5808;8.2014;8.0908;1.0000;0.0000;0.0000;5;-0.0067
285.9330;0.0098;0.4684;0.2962;19333.1000;5;2.9241;2.9741;3.1224;3.3947;3.8466;4.5975;5.9345;8.7313;17.3540;200.0000;47.1646;23.3591;15.9830;12.4566;10.4726;9.2798;8.5665;8.1875;8.0765;1.0000;0.0000;0.0000;5;-0.0067
286.1920;0.0095;0.4659;0.2956;19355.0000;5;2.9377;2.9879;3.1367;3.4101;3.8634;4.6175;5.9593;8.7654;17.4040;200.0000;47.1591;23.3376;15.9641;12.4397;10.4572;9.2656;8.5529;8.1740;8.0627;1.0000;0.0000;0.0000;5;-0.0067
286.4590;0.0092;0.4635;0.2984;19367.5000;5;2.9507;3.0011;3.1504;3.4247;3.8798;4.6362;5.9827;8.7965;17.4516;200.0000;47.1561;23.3170;15.9459;12.4237;10.4428;9.2521;8.5400;8.1610;8.0498;1.0000;0.0000;0.0000;5;-0.0067
286.7230;0.0089;0.4612;0.2966;19382.6000;5;2.9636;3.0140;3.1638;3.4388;3.8956;4.6547;6.0058;8.8280;17.4956;200.0000;47.1546;23.2981;15.9284;12.4082;10.4286;9.2390;8.5272;8.1484;8.0367;1.0000;0.0000;0.0000;5;-0.0067
286.9780;0.0086;0.4589;0.2986;19401.8000;5;2.9760;3.0264;3.1766;3.4525;3.9108;4.6725;6.0273;8.8571;17.5391;200.0000;47.1529;23.2801;15.9117;12.3934;10.4150;9.2262;8.5151;8.1364;8.0244;1.0000;0.0000;0.0000;5;-0.0067
287.2400;0.0083;0.4568;0.2987;19415.0000;5;2.9878;3.0381;3.1887;3.4658;3.9255;4.6892;6.0483;8.8846;17.5778;200.0000;47.1564;23.2630;15.8960;12.3794;10.4023;9.2143;8.5033;8.1248;8.0126;1.0000;0.0000;0.0000;5;-0.0056
